"Package","Group","AssetType","Category","Tags","Placement","Name","Path","SizeKB","UseHint"
"VFX_Klaus","Hyper Casual FX","Prefab","Hit / Impact","Hit/Impact","","HCFX_Hit_05","Assets/ThirdParty/VFX_Klaus/Prefabs/Hyper Casual FX/HCFX_Hit_05.prefab","590.2","General hit feedback; recolor or swap material for different damage elements."
"VFX_Klaus","Hyper Casual FX","Prefab","Hit / Impact","Hit/Impact","","HCFX_Hit_06","Assets/ThirdParty/VFX_Klaus/Prefabs/Hyper Casual FX/HCFX_Hit_06.prefab","587.3","General hit feedback; recolor or swap material for different damage elements."
"VFX_Klaus","Hyper Casual FX","Prefab","Hit / Impact","Hit/Impact","","HCFX_Hit_07","Assets/ThirdParty/VFX_Klaus/Prefabs/Hyper Casual FX/HCFX_Hit_07.prefab","354.6","General hit feedback; recolor or swap material for different damage elements."
"VFX_Klaus","Hyper Casual FX","Prefab","Hit / Impact","Hit/Impact","","HCFX_Hit_08","Assets/ThirdParty/VFX_Klaus/Prefabs/Hyper Casual FX/HCFX_Hit_08.prefab","464.7","General hit feedback; recolor or swap material for different damage elements."
"VFX_Klaus","Hyper Casual FX","Prefab","Hit / Impact","Hit/Impact","","HCFX_Hit_09","Assets/ThirdParty/VFX_Klaus/Prefabs/Hyper Casual FX/HCFX_Hit_09.prefab","582.2","General hit feedback; recolor or swap material for different damage elements."
"VFX_Klaus","Hyper Casual FX","Prefab","Hit / Impact","Hit/Impact","","HCFX_Hit_10","Assets/ThirdParty/VFX_Klaus/Prefabs/Hyper Casual FX/HCFX_Hit_10.prefab","235.5","General hit feedback; recolor or swap material for different damage elements."
"VFX_Klaus","Hyper Casual FX","Prefab","Hit / Impact","Hit/Impact","","HCFX_Hit_11","Assets/ThirdParty/VFX_Klaus/Prefabs/Hyper Casual FX/HCFX_Hit_11.prefab","355","General hit feedback; recolor or swap material for different damage elements."
"VFX_Klaus","Hyper Casual FX","Prefab","Elemental / Status FX","Nature","","HCFX_Leaves","Assets/ThirdParty/VFX_Klaus/Prefabs/Hyper Casual FX/HCFX_Leaves.prefab","127.2","Reusable resource component for materials, textures, shaders, data, prefabs, or new VFX assemblies."
"VFX_Klaus","Hyper Casual FX","Prefab","Elemental / Status FX","Nature","","HCFX_Leaves_Air","Assets/ThirdParty/VFX_Klaus/Prefabs/Hyper Casual FX/HCFX_Leaves_Air.prefab","467.8","Reusable resource component for materials, textures, shaders, data, prefabs, or new VFX assemblies."
"VFX_Klaus","Hyper Casual FX","Prefab","Magic / Energy","Magic/Energy","Ground/Area","HCFX_MagicCircle_01","Assets/ThirdParty/VFX_Klaus/Prefabs/Hyper Casual FX/HCFX_MagicCircle_01.prefab","1152.9","Charging, magic circles, pickup shine, or status loops; loop effects need lifetime control."
"VFX_Klaus","Hyper Casual FX","Prefab","Magic / Energy","Magic/Energy","Ground/Area","HCFX_MagicCircle_02","Assets/ThirdParty/VFX_Klaus/Prefabs/Hyper Casual FX/HCFX_MagicCircle_02.prefab","1152.9","Charging, magic circles, pickup shine, or status loops; loop effects need lifetime control."
"VFX_Klaus","Hyper Casual FX","Prefab","Magic / Energy","Magic/Energy","Ground/Area","HCFX_MagicCircle_03","Assets/ThirdParty/VFX_Klaus/Prefabs/Hyper Casual FX/HCFX_MagicCircle_03.prefab","1047.4","Charging, magic circles, pickup shine, or status loops; loop effects need lifetime control."
"VFX_Klaus","Hyper Casual FX","Prefab","Magic / Energy","Magic/Energy","Ground/Area","HCFX_MagicCircle_04","Assets/ThirdParty/VFX_Klaus/Prefabs/Hyper Casual FX/HCFX_MagicCircle_04.prefab","1263.9","Charging, magic circles, pickup shine, or status loops; loop effects need lifetime control."
"VFX_Klaus","Hyper Casual FX","Prefab","Utility/Resource","","","HCFX_Marble_01","Assets/ThirdParty/VFX_Klaus/Prefabs/Hyper Casual FX/HCFX_Marble_01.prefab","348.9","Reusable resource component for materials, textures, shaders, data, prefabs, or new VFX assemblies."
"VFX_Klaus","Hyper Casual FX","Prefab","Utility/Resource","","","HCFX_Marble_01_Get","Assets/ThirdParty/VFX_Klaus/Prefabs/Hyper Casual FX/HCFX_Marble_01_Get.prefab","586.2","Reusable resource component for materials, textures, shaders, data, prefabs, or new VFX assemblies."
"VFX_Klaus","Hyper Casual FX","Prefab","Utility/Resource","","","HCFX_Marble_02","Assets/ThirdParty/VFX_Klaus/Prefabs/Hyper Casual FX/HCFX_Marble_02.prefab","6.7","Reusable resource component for materials, textures, shaders, data, prefabs, or new VFX assemblies."
"VFX_Klaus","Hyper Casual FX","Prefab","Utility/Resource","","","HCFX_Marble_02_Get","Assets/ThirdParty/VFX_Klaus/Prefabs/Hyper Casual FX/HCFX_Marble_02_Get.prefab","10","Reusable resource component for materials, textures, shaders, data, prefabs, or new VFX assemblies."
"VFX_Klaus","Hyper Casual FX","Prefab","Utility/Resource","","","HCFX_Marble_03","Assets/ThirdParty/VFX_Klaus/Prefabs/Hyper Casual FX/HCFX_Marble_03.prefab","5.7","Reusable resource component for materials, textures, shaders, data, prefabs, or new VFX assemblies."
"VFX_Klaus","Hyper Casual FX","Prefab","Utility/Resource","","","HCFX_Marble_03_Get","Assets/ThirdParty/VFX_Klaus/Prefabs/Hyper Casual FX/HCFX_Marble_03_Get.prefab","10","Reusable resource component for materials, textures, shaders, data, prefabs, or new VFX assemblies."
"VFX_Klaus","Hyper Casual FX","Prefab","Utility/Resource","","","HCFX_Marble_04","Assets/ThirdParty/VFX_Klaus/Prefabs/Hyper Casual FX/HCFX_Marble_04.prefab","5.7","Reusable resource component for materials, textures, shaders, data, prefabs, or new VFX assemblies."
"VFX_Klaus","Hyper Casual FX","Prefab","Utility/Resource","","","HCFX_Marble_04_Get","Assets/ThirdParty/VFX_Klaus/Prefabs/Hyper Casual FX/HCFX_Marble_04_Get.prefab","10","Reusable resource component for materials, textures, shaders, data, prefabs, or new VFX assemblies."
"VFX_Klaus","Hyper Casual FX","Prefab","Elemental / Status FX","Poison/Gas","","HCFX_Poison_01","Assets/ThirdParty/VFX_Klaus/Prefabs/Hyper Casual FX/HCFX_Poison_01.prefab","584.2","Reusable resource component for materials, textures, shaders, data, prefabs, or new VFX assemblies."
"VFX_Klaus","Hyper Casual FX","Prefab","Elemental / Status FX","Poison/Gas","","HCFX_Poison_02","Assets/ThirdParty/VFX_Klaus/Prefabs/Hyper Casual FX/HCFX_Poison_02.prefab","371.8","Reusable resource component for materials, textures, shaders, data, prefabs, or new VFX assemblies."
"VFX_Klaus","Hyper Casual FX","Prefab","Magic / Energy","Magic/Energy","","HCFX_Portal_01","Assets/ThirdParty/VFX_Klaus/Prefabs/Hyper Casual FX/HCFX_Portal_01.prefab","571.2","Charging, magic circles, pickup shine, or status loops; loop effects need lifetime control."
"VFX_Klaus","Hyper Casual FX","Prefab","Magic / Energy","Magic/Energy","","HCFX_Portal_02","Assets/ThirdParty/VFX_Klaus/Prefabs/Hyper Casual FX/HCFX_Portal_02.prefab","569","Charging, magic circles, pickup shine, or status loops; loop effects need lifetime control."
"VFX_Klaus","Hyper Casual FX","Prefab","Magic / Energy","Magic/Energy","","HCFX_Shine_01","Assets/ThirdParty/VFX_Klaus/Prefabs/Hyper Casual FX/HCFX_Shine_01.prefab","344","Charging, magic circles, pickup shine, or status loops; loop effects need lifetime control."
"VFX_Klaus","Hyper Casual FX","Prefab","Magic / Energy","Magic/Energy","","HCFX_Shine_02","Assets/ThirdParty/VFX_Klaus/Prefabs/Hyper Casual FX/HCFX_Shine_02.prefab","7.8","Charging, magic circles, pickup shine, or status loops; loop effects need lifetime control."
"VFX_Klaus","Hyper Casual FX","Prefab","Magic / Energy","Magic/Energy","","HCFX_Shine_03","Assets/ThirdParty/VFX_Klaus/Prefabs/Hyper Casual FX/HCFX_Shine_03.prefab","7.2","Charging, magic circles, pickup shine, or status loops; loop effects need lifetime control."
"VFX_Klaus","Hyper Casual FX","Prefab","Magic / Energy","Magic/Energy","","HCFX_Shine_04","Assets/ThirdParty/VFX_Klaus/Prefabs/Hyper Casual FX/HCFX_Shine_04.prefab","6.8","Charging, magic circles, pickup shine, or status loops; loop effects need lifetime control."
"VFX_Klaus","Hyper Casual FX","Prefab","Magic / Energy","Magic/Energy","","HCFX_Shine_05","Assets/ThirdParty/VFX_Klaus/Prefabs/Hyper Casual FX/HCFX_Shine_05.prefab","12.2","Charging, magic circles, pickup shine, or status loops; loop effects need lifetime control."
"VFX_Klaus","Hyper Casual FX","Prefab","Magic / Energy","Magic/Energy","","HCFX_Shine_06","Assets/ThirdParty/VFX_Klaus/Prefabs/Hyper Casual FX/HCFX_Shine_06.prefab","917.9","Charging, magic circles, pickup shine, or status loops; loop effects need lifetime control."
"VFX_Klaus","Hyper Casual FX","Prefab","Magic / Energy","Magic/Energy","","HCFX_Shine_07","Assets/ThirdParty/VFX_Klaus/Prefabs/Hyper Casual FX/HCFX_Shine_07.prefab","577.4","Charging, magic circles, pickup shine, or status loops; loop effects need lifetime control."
"VFX_Klaus","Hyper Casual FX","Prefab","Elemental Splash / Burst","Splash","","HCFX_Splash_01","Assets/ThirdParty/VFX_Klaus/Prefabs/Hyper Casual FX/HCFX_Splash_01.prefab","357.3","Use for spell bursts and ground impacts; air variants attach to targets, floor variants sit on ground."
"VFX_Klaus","Hyper Casual FX","Prefab","Elemental Splash / Burst","Splash","","HCFX_Splash_02","Assets/ThirdParty/VFX_Klaus/Prefabs/Hyper Casual FX/HCFX_Splash_02.prefab","354.1","Use for spell bursts and ground impacts; air variants attach to targets, floor variants sit on ground."
"VFX_Klaus","Hyper Casual FX","Prefab","Elemental Splash / Burst","Splash","","HCFX_Splash_03","Assets/ThirdParty/VFX_Klaus/Prefabs/Hyper Casual FX/HCFX_Splash_03.prefab","5.7","Use for spell bursts and ground impacts; air variants attach to targets, floor variants sit on ground."
"VFX_Klaus","Hyper Casual FX","Prefab","Utility/Resource","","","HCFX_Stun","Assets/ThirdParty/VFX_Klaus/Prefabs/Hyper Casual FX/HCFX_Stun.prefab","231.2","Reusable resource component for materials, textures, shaders, data, prefabs, or new VFX assemblies."
"VFX_Klaus","Hyper Casual FX","Readme/Text","Utility/Resource","","","ReadMe_Hyper Casual FX","Assets/ThirdParty/VFX_Klaus/Prefabs/Hyper Casual FX/ReadMe_Hyper Casual FX.txt","1.9","Reusable resource component for materials, textures, shaders, data, prefabs, or new VFX assemblies."
"VFX_Klaus","Materials","Material","Material","","","Mat_fx_elements_set_01_highlight_inner","Assets/ThirdParty/VFX_Klaus/Materials/Mat_fx_elements_set_01_highlight_inner.mat","3.9","Reusable resource component for materials, textures, shaders, data, prefabs, or new VFX assemblies."
"VFX_Klaus","Materials","Material","Material","","","Mat_fx_elements_set_01_highlight_outer","Assets/ThirdParty/VFX_Klaus/Materials/Mat_fx_elements_set_01_highlight_outer.mat","3.8","Reusable resource component for materials, textures, shaders, data, prefabs, or new VFX assemblies."
"VFX_Klaus","Materials","Material","Material","","","Mat_fx_elements_set_02_highlight_inner","Assets/ThirdParty/VFX_Klaus/Materials/Mat_fx_elements_set_02_highlight_inner.mat","3.9","Reusable resource component for materials, textures, shaders, data, prefabs, or new VFX assemblies."
"VFX_Klaus","Materials","Material","Material","","","Mat_fx_elements_set_03_highlight_inner","Assets/ThirdParty/VFX_Klaus/Materials/Mat_fx_elements_set_03_highlight_inner.mat","3.9","Reusable resource component for materials, textures, shaders, data, prefabs, or new VFX assemblies."
"VFX_Klaus","Materials","Material","Material","","","Mat_fx_HCFX_set_add","Assets/ThirdParty/VFX_Klaus/Materials/Mat_fx_HCFX_set_add.mat","5.4","Reusable resource component for materials, textures, shaders, data, prefabs, or new VFX assemblies."
"VFX_Klaus","Materials","Material","Material","","","Mat_fx_HCFX_set_apb","Assets/ThirdParty/VFX_Klaus/Materials/Mat_fx_HCFX_set_apb.mat","5.4","Reusable resource component for materials, textures, shaders, data, prefabs, or new VFX assemblies."
"VFX_Klaus","Materials","Material","Material","Hit/Impact; Slash/Trail; Comic Text","","Mat_fx_Hit&Slash_add","Assets/ThirdParty/VFX_Klaus/Materials/Mat_fx_Hit&Slash_add.mat","3.4","Reusable resource component for materials, textures, shaders, data, prefabs, or new VFX assemblies."
"VFX_Klaus","Materials","Material","Material","Hit/Impact; Slash/Trail; Comic Text","","Mat_fx_Hit&Slash_apb","Assets/ThirdParty/VFX_Klaus/Materials/Mat_fx_Hit&Slash_apb.mat","3.4","Reusable resource component for materials, textures, shaders, data, prefabs, or new VFX assemblies."
"VFX_Klaus","Materials","Material","Material","Projectile; Hit/Impact","","Mat_fx_Shoot&Hit_set_add","Assets/ThirdParty/VFX_Klaus/Materials/Mat_fx_Shoot&Hit_set_add.mat","3.6","Reusable resource component for materials, textures, shaders, data, prefabs, or new VFX assemblies."
"VFX_Klaus","Materials","Material","Material","Projectile; Hit/Impact","","Mat_fx_Shoot&Hit_set_apb","Assets/ThirdParty/VFX_Klaus/Materials/Mat_fx_Shoot&Hit_set_apb.mat","3.6","Reusable resource component for materials, textures, shaders, data, prefabs, or new VFX assemblies."
"VFX_Klaus","Materials","Material","Material","Projectile; Hit/Impact","","Mat_fx_Shoot&HitVol2_Modeling","Assets/ThirdParty/VFX_Klaus/Materials/Mat_fx_Shoot&HitVol2_Modeling.mat","5","Reusable resource component for materials, textures, shaders, data, prefabs, or new VFX assemblies."
"VFX_Klaus","Materials","Material","Material","Splash","","Mat_fx_splash_set_highlight_inner","Assets/ThirdParty/VFX_Klaus/Materials/Mat_fx_splash_set_highlight_inner.mat","3.9","Reusable resource component for materials, textures, shaders, data, prefabs, or new VFX assemblies."
"VFX_Klaus","Materials","Material","Material","Splash","","Mat_fx_splash_set_highlight_outer","Assets/ThirdParty/VFX_Klaus/Materials/Mat_fx_splash_set_highlight_outer.mat","3.8","Reusable resource component for materials, textures, shaders, data, prefabs, or new VFX assemblies."
"VFX_Klaus","Materials","Material","Material","","","VFX_lab","Assets/ThirdParty/VFX_Klaus/Materials/VFX_lab.mat","2.6","Reusable resource component for materials, textures, shaders, data, prefabs, or new VFX assemblies."
"VFX_Klaus","Materials","Material","Material","","","VFX_lab_HyperCasualFX","Assets/ThirdParty/VFX_Klaus/Materials/VFX_lab_HyperCasualFX.mat","4.9","Reusable resource component for materials, textures, shaders, data, prefabs, or new VFX assemblies."
"VFX_Klaus","Materials","Material","Material","","","VFX_lab_HyperCasualFX_Player","Assets/ThirdParty/VFX_Klaus/Materials/VFX_lab_HyperCasualFX_Player.mat","4.9","Reusable resource component for materials, textures, shaders, data, prefabs, or new VFX assemblies."
"VFX_Klaus","Materials","Material","Material","","","VFX_lab_object","Assets/ThirdParty/VFX_Klaus/Materials/VFX_lab_object.mat","3.1","Reusable resource component for materials, textures, shaders, data, prefabs, or new VFX assemblies."
"VFX_Klaus","Materials","Material","Material","Projectile; Hit/Impact","","VFX_lab_Stylized Shoot & Hit Vol.2","Assets/ThirdParty/VFX_Klaus/Materials/VFX_lab_Stylized Shoot & Hit Vol.2.mat","3","Reusable resource component for materials, textures, shaders, data, prefabs, or new VFX assemblies."
"VFX_Klaus","Materials","Material","Material","Projectile; Hit/Impact","","VFX_lab_Stylized Shoot & Hit Vol.2_object","Assets/ThirdParty/VFX_Klaus/Materials/VFX_lab_Stylized Shoot & Hit Vol.2_object.mat","3","Reusable resource component for materials, textures, shaders, data, prefabs, or new VFX assemblies."
"VFX_Klaus","Shaders","Shader","Shader","Hit/Impact; Slash/Trail; Comic Text","","Fx_Hit&Slash_add","Assets/ThirdParty/VFX_Klaus/Shaders/Fx_Hit&Slash_add.shader","3","Reusable resource component for materials, textures, shaders, data, prefabs, or new VFX assemblies."
"VFX_Klaus","Shaders","Shader","Shader","Hit/Impact; Slash/Trail; Comic Text","","Fx_Hit&Slash_apb","Assets/ThirdParty/VFX_Klaus/Shaders/Fx_Hit&Slash_apb.shader","2.9","Reusable resource component for materials, textures, shaders, data, prefabs, or new VFX assemblies."
"VFX_Klaus","Shaders","Shader","Shader","","","VFX_lab","Assets/ThirdParty/VFX_Klaus/Shaders/VFX_lab.shader","1.1","Reusable resource component for materials, textures, shaders, data, prefabs, or new VFX assemblies."
"VFX_Klaus","Shaders","Shader Graph","Shader Graph","Explosion","","Explosion_lab_SG","Assets/ThirdParty/VFX_Klaus/Shaders/Explosion_lab_SG.shadergraph","43","Reusable resource component for materials, textures, shaders, data, prefabs, or new VFX assemblies."
"VFX_Klaus","Shaders","Shader Graph","Shader Graph","","","Fx_dissolve_particle_apb","Assets/ThirdParty/VFX_Klaus/Shaders/Fx_dissolve_particle_apb.shadergraph","204.8","Reusable resource component for materials, textures, shaders, data, prefabs, or new VFX assemblies."
"VFX_Klaus","Shaders","Shader Graph","Shader Graph","Hit/Impact; Slash/Trail; Comic Text","","Fx_Hit&Slash_add_SG","Assets/ThirdParty/VFX_Klaus/Shaders/Fx_Hit&Slash_add_SG.shadergraph","136.4","Reusable resource component for materials, textures, shaders, data, prefabs, or new VFX assemblies."
"VFX_Klaus","Shaders","Shader Graph","Shader Graph","Hit/Impact; Slash/Trail; Comic Text","","Fx_Hit&Slash_apb_SG","Assets/ThirdParty/VFX_Klaus/Shaders/Fx_Hit&Slash_apb_SG.shadergraph","164.3","Reusable resource component for materials, textures, shaders, data, prefabs, or new VFX assemblies."
"VFX_Klaus","Shaders","Shader Graph","Shader Graph","Projectile; Hit/Impact","","Fx_Shoot&Hit_Particle_add","Assets/ThirdParty/VFX_Klaus/Shaders/Fx_Shoot&Hit_Particle_add.shadergraph","147.9","Reusable resource component for materials, textures, shaders, data, prefabs, or new VFX assemblies."
"VFX_Klaus","Shaders","Shader Graph","Shader Graph","Projectile; Hit/Impact","","Fx_Shoot&Hit_Particle_apb","Assets/ThirdParty/VFX_Klaus/Shaders/Fx_Shoot&Hit_Particle_apb.shadergraph","145.9","Reusable resource component for materials, textures, shaders, data, prefabs, or new VFX assemblies."
"VFX_Klaus","Shaders","Shader Graph","Shader Graph","Projectile; Hit/Impact","","Fx_Shoot&HitVol2_Modeling","Assets/ThirdParty/VFX_Klaus/Shaders/Fx_Shoot&HitVol2_Modeling.shadergraph","86.5","Reusable resource component for materials, textures, shaders, data, prefabs, or new VFX assemblies."
